dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
01/11/2021,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,registered,130
01/11/2021,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,registered,94
01/11/2021,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0,registered,51
01/11/2021,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,registered,32
01/11/2021,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,registered,20
01/11/2021,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,registered,28
01/11/2021,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,registered,18
01/12/2021,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,registered,7
01/12/2021,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,registered,6
01/12/2021,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,registered,1
01/12/2021,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,registered,5
01/12/2021,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,registered,16
01/12/2021,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,registered,54
01/12/2021,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,registered,125
01/12/2021,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,registered,78
01/12/2021,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,registered,39
01/12/2021,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,registered,32
01/12/2021,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,registered,52
01/12/2021,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,registered,49
01/12/2021,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,registered,44
01/12/2021,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,registered,48
01/12/2021,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,registered,63
01/12/2021,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,registered,139
01/12/2021,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,registered,135
01/12/2021,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,registered,82
01/12/2021,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,registered,54
01/12/2021,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,registered,57
01/12/2021,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,registered,32
01/12/2021,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,registered,19
13/1/2021,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,registered,6
13/1/2021,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,registered,2
13/1/2021,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,registered,2
13/1/2021,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,registered,3
13/1/2021,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,registered,4
13/1/2021,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,registered,3
13/1/2021,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,registered,28
13/1/2021,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,registered,72
13/1/2021,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,registered,197
13/1/2021,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,registered,137
13/1/2021,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,registered,36
13/1/2021,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,registered,33
13/1/2021,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,registered,49
13/1/2021,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,registered,81
13/1/2021,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,registered,39
13/1/2021,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,registered,55
13/1/2021,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,registered,76
13/1/2021,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,registered,158
13/1/2021,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,registered,141
13/1/2021,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,registered,98
13/1/2021,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,registered,64
13/1/2021,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,registered,40
13/1/2021,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,registered,30
13/1/2021,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,registered,14
14/1/2021,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,registered,14
14/1/2021,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,registered,5
14/1/2021,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,registered,1
14/1/2021,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,registered,1
14/1/2021,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,registered,8
14/1/2021,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0,registered,17
14/1/2021,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,registered,70
14/1/2021,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0,registered,156
14/1/2021,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,registered,117
14/1/2021,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,registered,40
14/1/2021,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,registered,47
14/1/2021,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,registered,59
14/1/2021,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,registered,73
14/1/2021,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,registered,59
14/1/2021,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,registered,59
14/1/2021,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,registered,87
14/1/2021,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,registered,155
14/1/2021,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0,registered,134
14/1/2021,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,registered,89
14/1/2021,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0,registered,68
14/1/2021,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0,registered,48
14/1/2021,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0,registered,34
14/1/2021,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0,registered,26
15/1/2021,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0,registered,25
15/1/2021,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,registered,18
15/1/2021,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,registered,12
15/1/2021,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0,registered,7
15/1/2021,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0,registered,5
15/1/2021,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0,registered,1
15/1/2021,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,registered,2
15/1/2021,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0,registered,9
15/1/2021,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,registered,22
15/1/2021,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,registered,31
15/1/2021,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,registered,57
15/1/2021,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,registered,54
15/1/2021,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,registered,74
15/1/2021,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,registered,80
15/1/2021,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,registered,92
15/1/2021,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,registered,108
15/1/2021,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,registered,95
15/1/2021,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,registered,54
15/1/2021,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,registered,69
15/1/2021,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,registered,60
15/1/2021,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,registered,35
15/1/2021,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,registered,51
15/1/2021,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,registered,26
15/1/2021,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,registered,39
16/1/2021,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0,registered,33
16/1/2021,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,registered,19
16/1/2021,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,registered,13
16/1/2021,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0,registered,6
16/1/2021,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,registered,1
16/1/2021,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,registered,1
16/1/2021,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,registered,1
16/1/2021,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,registered,3
16/1/2021,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,registered,18
16/1/2021,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,registered,29
16/1/2021,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,registered,71
16/1/2021,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,registered,70
16/1/2021,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,registered,75
16/1/2021,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,registered,95
16/1/2021,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,registered,69
16/1/2021,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,registered,78
16/1/2021,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,registered,77
16/1/2021,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,registered,82
16/1/2021,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,registered,56
16/1/2021,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,registered,47
16/1/2021,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,registered,50
16/1/2021,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,registered,22
16/1/2021,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,registered,19
16/1/2021,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,registered,18
17/1/2021,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,registered,16
17/1/2021,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,registered,15
17/1/2021,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,registered,8
17/1/2021,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,registered,2
17/1/2021,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,registered,2
17/1/2021,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,registered,1
17/1/2021,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,registered,5
17/1/2021,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,registered,9
17/1/2021,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,registered,30
17/1/2021,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,registered,39
17/1/2021,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,registered,50
17/1/2021,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,registered,55
17/1/2021,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,registered,70
17/1/2021,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,registered,80
17/1/2021,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,registered,74
17/1/2021,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,registered,72
17/1/2021,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,registered,76
17/1/2021,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,registered,67
17/1/2021,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,registered,85
17/1/2021,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,registered,58
17/1/2021,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,registered,29
17/1/2021,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,registered,24
17/1/2021,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,registered,13
17/1/2021,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,registered,3
18/1/2021,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,registered,3
18/1/2021,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,registered,22
18/1/2021,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,registered,26
18/1/2021,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,registered,32
18/1/2021,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,registered,61
18/1/2021,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,registered,124
18/1/2021,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,registered,132
18/1/2021,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,registered,98
18/1/2021,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0,registered,83
18/1/2021,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,registered,41
18/1/2021,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,registered,33
18/1/2021,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0,registered,19
19/1/2021,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0,registered,3
19/1/2021,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,registered,6
19/1/2021,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,registered,3
19/1/2021,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,registered,1
19/1/2021,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,registered,7
19/1/2021,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,registered,32
19/1/2021,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,registered,89
19/1/2021,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,registered,196
19/1/2021,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,registered,107
19/1/2021,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,registered,46
19/1/2021,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,registered,47
19/1/2021,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,registered,65
19/1/2021,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,registered,67
19/1/2021,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,registered,68
19/1/2021,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,registered,78
19/1/2021,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,registered,94
19/1/2021,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,registered,190
19/1/2021,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,registered,156
19/1/2021,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,registered,108
19/1/2021,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,registered,74
19/1/2021,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,registered,55
19/1/2021,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,registered,53
19/1/2021,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,registered,27
20/1/2021,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,registered,8
20/1/2021,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0,registered,3
20/1/2021,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0,registered,2
20/1/2021,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,registered,1
20/1/2021,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,registered,1
20/1/2021,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,registered,6
20/1/2021,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,registered,35
20/1/2021,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,registered,100
20/1/2021,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,registered,247
20/1/2021,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,registered,140
20/1/2021,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,registered,56
20/1/2021,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,registered,63
20/1/2021,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0,registered,77
20/1/2021,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,registered,86
20/1/2021,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,registered,75
20/1/2021,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,registered,62
20/1/2021,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,registered,83
20/1/2021,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,registered,207
20/1/2021,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,registered,184
20/1/2021,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,registered,146
20/1/2021,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,registered,124
20/1/2021,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,registered,54
20/1/2021,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,registered,56
20/1/2021,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,registered,28
21/1/2021,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,registered,20
21/1/2021,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,registered,6
21/1/2021,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,registered,2
21/1/2021,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,registered,1
21/1/2021,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,registered,1
21/1/2021,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,registered,4
21/1/2021,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,registered,27
21/1/2021,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,registered,66
21/1/2021,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,registered,210
21/1/2021,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,registered,159
21/1/2021,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,registered,57
21/1/2021,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,registered,53
21/1/2021,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,registered,67
21/1/2021,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,registered,65
21/1/2021,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,registered,56
21/1/2021,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,registered,61
21/1/2021,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,registered,97
21/1/2021,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,registered,151
21/1/2021,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,registered,119
21/1/2021,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,registered,93
21/1/2021,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,registered,52
21/1/2021,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,registered,41
21/1/2021,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,registered,33
21/1/2021,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,registered,27
22/1/2021,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,registered,13
22/1/2021,1,0,1,1,0,6,0,2,0.04,0,0.41,0.3881,registered,9
22/1/2021,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,registered,11
22/1/2021,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,registered,6
22/1/2021,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,registered,3
22/1/2021,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,registered,2
22/1/2021,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,registered,8
22/1/2021,1,0,1,8,0,6,0,1,0.02,0,0.44,0.3284,registered,26
22/1/2021,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,registered,37
22/1/2021,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,registered,50
22/1/2021,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,registered,59
22/1/2021,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,registered,60
22/1/2021,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0,registered,72
22/1/2021,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,registered,64
22/1/2021,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0,registered,93
22/1/2021,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,registered,72
22/1/2021,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0,registered,59
22/1/2021,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,registered,54
22/1/2021,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,registered,53
22/1/2021,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,registered,44
22/1/2021,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,registered,39
22/1/2021,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0,registered,23
22/1/2021,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,registered,31
23/1/2021,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,registered,20
23/1/2021,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,registered,12
23/1/2021,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,registered,15
23/1/2021,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,registered,4
23/1/2021,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,registered,3
23/1/2021,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,registered,1
23/1/2021,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,registered,1
23/1/2021,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,registered,17
23/1/2021,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,registered,25
23/1/2021,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,registered,51
23/1/2021,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,registered,77
23/1/2021,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,registered,92
23/1/2021,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,registered,75
23/1/2021,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,registered,93
23/1/2021,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,registered,64
23/1/2021,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,registered,56
23/1/2021,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,registered,50
23/1/2021,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,registered,44
23/1/2021,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,registered,45
23/1/2021,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,registered,31
23/1/2021,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,registered,20
23/1/2021,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,registered,23
23/1/2021,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,registered,17
24/1/2021,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,registered,7
24/1/2021,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,registered,1
24/1/2021,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,registered,1
24/1/2021,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,registered,1
24/1/2021,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,registered,5
24/1/2021,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,registered,15
24/1/2021,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0,registered,79
24/1/2021,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0,registered,171
24/1/2021,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0,registered,98
24/1/2021,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0,registered,34
24/1/2021,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,registered,43
24/1/2021,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,registered,52
24/1/2021,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,registered,54
24/1/2021,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,registered,43
24/1/2021,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,registered,50
24/1/2021,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,registered,66
24/1/2021,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,registered,178
24/1/2021,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,registered,145
24/1/2021,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,registered,101
24/1/2021,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,registered,80
24/1/2021,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,registered,53
24/1/2021,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,registered,32
24/1/2021,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,registered,21
25/1/2021,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,registered,6
25/1/2021,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,registered,5
25/1/2021,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,registered,2
25/1/2021,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,registered,1
25/1/2021,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,registered,9
25/1/2021,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,registered,35
