dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
20/2/2022,1,1,2,10,1,1,0,1,0.22,0.197,0.55,0.4478,registered,113
20/2/2022,1,1,2,11,1,1,0,1,0.26,0.2273,0.48,0.3582,registered,163
20/2/2022,1,1,2,12,1,1,0,1,0.28,0.2727,0.45,0.2239,registered,216
20/2/2022,1,1,2,13,1,1,0,1,0.3,0.2879,0.42,0.2836,registered,246
20/2/2022,1,1,2,14,1,1,0,1,0.32,0.3182,0.36,0.194,registered,206
20/2/2022,1,1,2,15,1,1,0,1,0.34,0.3182,0.34,0.2239,registered,235
20/2/2022,1,1,2,16,1,1,0,1,0.36,0.3788,0.29,0.1045,registered,216
20/2/2022,1,1,2,17,1,1,0,1,0.38,0.3939,0.27,0.2537,registered,226
20/2/2022,1,1,2,18,1,1,0,1,0.34,0.3182,0.34,0.2239,registered,215
20/2/2022,1,1,2,19,1,1,0,1,0.34,0.3182,0.34,0.2239,registered,164
20/2/2022,1,1,2,20,1,1,0,1,0.34,0.3333,0.34,0.194,registered,117
20/2/2022,1,1,2,21,1,1,0,1,0.3,0.303,0.39,0.1642,registered,90
20/2/2022,1,1,2,22,1,1,0,1,0.3,0.3182,0.45,0.0896,registered,53
20/2/2022,1,1,2,23,1,1,0,1,0.3,0.3333,0.39,0,registered,26
21/2/2022,1,1,2,0,0,2,1,1,0.26,0.303,0.65,0,registered,11
21/2/2022,1,1,2,1,0,2,1,1,0.26,0.303,0.56,0,registered,7
21/2/2022,1,1,2,2,0,2,1,1,0.24,0.2879,0.6,0,registered,3
21/2/2022,1,1,2,4,0,2,1,1,0.22,0.2727,0.64,0,registered,2
21/2/2022,1,1,2,5,0,2,1,1,0.2,0.2576,0.69,0,registered,15
21/2/2022,1,1,2,6,0,2,1,1,0.2,0.2576,0.75,0,registered,83
21/2/2022,1,1,2,7,0,2,1,1,0.22,0.2727,0.64,0,registered,273
21/2/2022,1,1,2,8,0,2,1,1,0.2,0.2273,0.69,0.0896,registered,459
21/2/2022,1,1,2,9,0,2,1,1,0.2,0.2273,0.75,0.1045,registered,211
21/2/2022,1,1,2,10,0,2,1,1,0.24,0.2273,0.7,0.194,registered,77
21/2/2022,1,1,2,11,0,2,1,2,0.26,0.2424,0.7,0.2836,registered,81
21/2/2022,1,1,2,12,0,2,1,2,0.3,0.2727,0.56,0.3881,registered,147
21/2/2022,1,1,2,13,0,2,1,1,0.34,0.303,0.49,0.4179,registered,123
21/2/2022,1,1,2,14,0,2,1,2,0.32,0.2879,0.53,0.3881,registered,108
21/2/2022,1,1,2,15,0,2,1,1,0.34,0.303,0.49,0.4179,registered,137
21/2/2022,1,1,2,16,0,2,1,1,0.36,0.3333,0.46,0.4179,registered,240
21/2/2022,1,1,2,17,0,2,1,1,0.38,0.3939,0.4,0.4478,registered,411
21/2/2022,1,1,2,18,0,2,1,1,0.38,0.3939,0.4,0.4478,registered,414
21/2/2022,1,1,2,19,0,2,1,1,0.36,0.3333,0.46,0.2985,registered,299
21/2/2022,1,1,2,20,0,2,1,1,0.34,0.3182,0.53,0.2537,registered,223
21/2/2022,1,1,2,21,0,2,1,1,0.34,0.3333,0.61,0.1642,registered,147
21/2/2022,1,1,2,22,0,2,1,2,0.34,0.3333,0.71,0.194,registered,97
21/2/2022,1,1,2,23,0,2,1,1,0.32,0.303,0.66,0.2239,registered,46
22/2/2022,1,1,2,0,0,3,1,1,0.32,0.303,0.66,0.2239,registered,19
22/2/2022,1,1,2,1,0,3,1,1,0.32,0.3333,0.7,0.1343,registered,4
22/2/2022,1,1,2,2,0,3,1,1,0.34,0.3182,0.66,0.2836,registered,5
22/2/2022,1,1,2,3,0,3,1,2,0.34,0.3182,0.71,0.2239,registered,3
22/2/2022,1,1,2,4,0,3,1,1,0.34,0.3333,0.71,0.1642,registered,2
22/2/2022,1,1,2,5,0,3,1,1,0.32,0.3333,0.7,0.1045,registered,29
22/2/2022,1,1,2,6,0,3,1,1,0.32,0.3182,0.76,0.1642,registered,85
22/2/2022,1,1,2,7,0,3,1,1,0.32,0.3333,0.76,0.0896,registered,292
22/2/2022,1,1,2,8,0,3,1,1,0.3,0.3182,0.75,0.0896,registered,567
22/2/2022,1,1,2,9,0,3,1,1,0.32,0.3333,0.7,0.0896,registered,241
22/2/2022,1,1,2,10,0,3,1,1,0.34,0.3485,0.71,0.0896,registered,122
22/2/2022,1,1,2,11,0,3,1,1,0.36,0.3485,0.66,0.1642,registered,149
22/2/2022,1,1,2,12,0,3,1,1,0.4,0.4091,0.62,0.2836,registered,186
22/2/2022,1,1,2,13,0,3,1,1,0.42,0.4242,0.54,0.2985,registered,175
22/2/2022,1,1,2,14,0,3,1,1,0.44,0.4394,0.54,0.3284,registered,142
22/2/2022,1,1,2,15,0,3,1,1,0.5,0.4848,0.31,0.4179,registered,161
22/2/2022,1,1,2,16,0,3,1,1,0.52,0.5,0.29,0.4627,registered,268
22/2/2022,1,1,2,17,0,3,1,1,0.52,0.5,0.32,0.3881,registered,486
22/2/2022,1,1,2,18,0,3,1,2,0.48,0.4697,0.41,0.3284,registered,483
22/2/2022,1,1,2,19,0,3,1,2,0.46,0.4545,0.44,0.2836,registered,305
22/2/2022,1,1,2,20,0,3,1,2,0.44,0.4394,0.47,0.194,registered,249
22/2/2022,1,1,2,21,0,3,1,2,0.48,0.4697,0.33,0.2836,registered,220
22/2/2022,1,1,2,22,0,3,1,2,0.44,0.4394,0.47,0.2537,registered,129
22/2/2022,1,1,2,23,0,3,1,2,0.46,0.4545,0.41,0.2836,registered,57
23/2/2022,1,1,2,0,0,4,1,2,0.44,0.4394,0.47,0.2537,registered,30
23/2/2022,1,1,2,1,0,4,1,2,0.44,0.4394,0.58,0.2836,registered,12
23/2/2022,1,1,2,2,0,4,1,2,0.44,0.4394,0.62,0.2239,registered,4
23/2/2022,1,1,2,3,0,4,1,3,0.44,0.4394,0.67,0.194,registered,4
23/2/2022,1,1,2,4,0,4,1,1,0.4,0.4091,0.76,0.2239,registered,1
23/2/2022,1,1,2,5,0,4,1,1,0.4,0.4091,0.76,0.2239,registered,30
23/2/2022,1,1,2,6,0,4,1,1,0.36,0.3485,0.87,0.194,registered,88
23/2/2022,1,1,2,7,0,4,1,1,0.36,0.3485,0.81,0.2239,registered,317
23/2/2022,1,1,2,8,0,4,1,1,0.34,0.3333,0.87,0.194,registered,549
23/2/2022,1,1,2,9,0,4,1,1,0.36,0.3333,0.81,0.2537,registered,228
23/2/2022,1,1,2,10,0,4,1,1,0.42,0.4242,0.67,0.194,registered,107
23/2/2022,1,1,2,11,0,4,1,1,0.48,0.4697,0.48,0.2836,registered,128
23/2/2022,1,1,2,12,0,4,1,1,0.5,0.4848,0.42,0.2537,registered,199
23/2/2022,1,1,2,13,0,4,1,1,0.52,0.5,0.39,0.194,registered,188
23/2/2022,1,1,2,14,0,4,1,1,0.54,0.5152,0.37,0.2537,registered,156
23/2/2022,1,1,2,15,0,4,1,1,0.54,0.5152,0.33,0.1343,registered,171
23/2/2022,1,1,2,16,0,4,1,1,0.56,0.5303,0.32,0,registered,298
23/2/2022,1,1,2,17,0,4,1,1,0.54,0.5152,0.32,0.1642,registered,561
23/2/2022,1,1,2,18,0,4,1,1,0.54,0.5152,0.37,0.1343,registered,486
23/2/2022,1,1,2,19,0,4,1,1,0.5,0.4848,0.39,0.0896,registered,349
23/2/2022,1,1,2,20,0,4,1,1,0.46,0.4545,0.44,0.1343,registered,246
23/2/2022,1,1,2,21,0,4,1,1,0.44,0.4394,0.51,0.2239,registered,205
23/2/2022,1,1,2,22,0,4,1,1,0.44,0.4394,0.54,0.2537,registered,118
23/2/2022,1,1,2,23,0,4,1,1,0.44,0.4394,0.54,0,registered,71
24/2/2022,1,1,2,0,0,5,1,2,0.44,0.4394,0.58,0.0896,registered,34
24/2/2022,1,1,2,1,0,5,1,1,0.44,0.4394,0.62,0.194,registered,15
24/2/2022,1,1,2,2,0,5,1,3,0.42,0.4242,0.77,0.2836,registered,4
24/2/2022,1,1,2,3,0,5,1,1,0.42,0.4242,0.82,0.1343,registered,5
24/2/2022,1,1,2,4,0,5,1,1,0.4,0.4091,0.87,0.1343,registered,2
24/2/2022,1,1,2,5,0,5,1,2,0.4,0.4091,0.87,0.194,registered,25
24/2/2022,1,1,2,6,0,5,1,2,0.4,0.4091,0.87,0.1642,registered,80
24/2/2022,1,1,2,7,0,5,1,2,0.4,0.4091,0.76,0.2239,registered,265
24/2/2022,1,1,2,8,0,5,1,2,0.38,0.3939,0.76,0.3284,registered,452
24/2/2022,1,1,2,9,0,5,1,3,0.36,0.3333,0.81,0.2537,registered,229
24/2/2022,1,1,2,10,0,5,1,3,0.36,0.3485,0.81,0.1642,registered,119
24/2/2022,1,1,2,11,0,5,1,2,0.36,0.3636,0.81,0.1045,registered,136
24/2/2022,1,1,2,12,0,5,1,2,0.4,0.4091,0.76,0.1343,registered,201
24/2/2022,1,1,2,13,0,5,1,2,0.42,0.4242,0.71,0.1045,registered,153
24/2/2022,1,1,2,14,0,5,1,2,0.46,0.4545,0.67,0.1045,registered,26
24/2/2022,1,1,2,15,0,5,1,3,0.4,0.4091,0.87,0.194,registered,83
24/2/2022,1,1,2,16,0,5,1,3,0.4,0.4091,0.87,0.194,registered,166
24/2/2022,1,1,2,17,0,5,1,3,0.42,0.4242,0.94,0.1045,registered,242
24/2/2022,1,1,2,18,0,5,1,2,0.42,0.4242,0.94,0,registered,289
24/2/2022,1,1,2,19,0,5,1,2,0.44,0.4394,0.88,0.1045,registered,227
24/2/2022,1,1,2,20,0,5,1,1,0.44,0.4394,0.62,0.4179,registered,159
24/2/2022,1,1,2,21,0,5,1,1,0.42,0.4242,0.35,0.806,registered,151
24/2/2022,1,1,2,22,0,5,1,1,0.4,0.4091,0.37,0.5821,registered,102
24/2/2022,1,1,2,23,0,5,1,1,0.38,0.3939,0.37,0.6866,registered,76
25/2/2022,1,1,2,0,0,6,0,1,0.36,0.3333,0.43,0.3881,registered,56
25/2/2022,1,1,2,1,0,6,0,1,0.34,0.303,0.42,0.3582,registered,42
25/2/2022,1,1,2,2,0,6,0,1,0.32,0.303,0.45,0.2537,registered,37
25/2/2022,1,1,2,3,0,6,0,1,0.3,0.2727,0.45,0.2985,registered,7
25/2/2022,1,1,2,4,0,6,0,1,0.3,0.2727,0.42,0.3284,registered,2
25/2/2022,1,1,2,5,0,6,0,2,0.3,0.2727,0.42,0.2985,registered,3
25/2/2022,1,1,2,6,0,6,0,2,0.3,0.2727,0.42,0.2985,registered,12
25/2/2022,1,1,2,7,0,6,0,1,0.28,0.2424,0.45,0.4478,registered,20
25/2/2022,1,1,2,8,0,6,0,1,0.26,0.2273,0.48,0.2985,registered,90
25/2/2022,1,1,2,9,0,6,0,3,0.22,0.197,0.75,0.3284,registered,107
25/2/2022,1,1,2,10,0,6,0,1,0.26,0.2273,0.6,0.3582,registered,159
25/2/2022,1,1,2,11,0,6,0,1,0.3,0.2576,0.39,0.6119,registered,187
25/2/2022,1,1,2,12,0,6,0,1,0.32,0.2727,0.29,0.6567,registered,217
25/2/2022,1,1,2,13,0,6,0,1,0.32,0.2879,0.31,0.4925,registered,178
25/2/2022,1,1,2,14,0,6,0,1,0.32,0.2727,0.29,0.5522,registered,181
25/2/2022,1,1,2,15,0,6,0,1,0.32,0.2879,0.29,0.4179,registered,211
25/2/2022,1,1,2,16,0,6,0,1,0.32,0.2727,0.26,0.5821,registered,163
25/2/2022,1,1,2,17,0,6,0,1,0.3,0.2727,0.33,0.3582,registered,143
25/2/2022,1,1,2,18,0,6,0,1,0.3,0.2576,0.28,0.5821,registered,126
25/2/2022,1,1,2,19,0,6,0,1,0.26,0.2121,0.33,0.4478,registered,137
25/2/2022,1,1,2,20,0,6,0,1,0.26,0.2121,0.3,0.5522,registered,95
25/2/2022,1,1,2,21,0,6,0,1,0.24,0.2121,0.35,0.3284,registered,80
25/2/2022,1,1,2,22,0,6,0,1,0.24,0.197,0.38,0.4627,registered,78
25/2/2022,1,1,2,23,0,6,0,1,0.24,0.197,0.41,0.4179,registered,84
26/2/2022,1,1,2,0,0,0,0,1,0.24,0.2121,0.41,0.3582,registered,63
26/2/2022,1,1,2,1,0,0,0,1,0.24,0.2121,0.44,0.3284,registered,50
26/2/2022,1,1,2,2,0,0,0,1,0.24,0.2121,0.44,0.3284,registered,37
26/2/2022,1,1,2,3,0,0,0,1,0.24,0.2273,0.41,0.194,registered,21
26/2/2022,1,1,2,4,0,0,0,1,0.24,0.2273,0.41,0.194,registered,5
26/2/2022,1,1,2,5,0,0,0,1,0.22,0.2121,0.44,0.2239,registered,5
26/2/2022,1,1,2,6,0,0,0,1,0.22,0.197,0.44,0.3284,registered,2
26/2/2022,1,1,2,7,0,0,0,1,0.2,0.1818,0.51,0.2985,registered,20
26/2/2022,1,1,2,8,0,0,0,1,0.2,0.197,0.51,0.2537,registered,57
26/2/2022,1,1,2,9,0,0,0,1,0.22,0.2121,0.47,0.2239,registered,76
26/2/2022,1,1,2,10,0,0,0,1,0.26,0.2576,0.41,0.1642,registered,161
26/2/2022,1,1,2,11,0,0,0,1,0.28,0.2576,0.41,0.2836,registered,184
26/2/2022,1,1,2,12,0,0,0,1,0.3,0.303,0.39,0.1343,registered,256
26/2/2022,1,1,2,13,0,0,0,1,0.32,0.3333,0.36,0,registered,267
26/2/2022,1,1,2,14,0,0,0,1,0.34,0.3485,0.31,0,registered,263
26/2/2022,1,1,2,15,0,0,0,1,0.36,0.3485,0.29,0,registered,281
26/2/2022,1,1,2,16,0,0,0,1,0.36,0.3333,0.32,0.2537,registered,275
26/2/2022,1,1,2,17,0,0,0,1,0.36,0.3485,0.32,0.2239,registered,241
26/2/2022,1,1,2,18,0,0,0,1,0.34,0.3182,0.36,0.2836,registered,199
26/2/2022,1,1,2,19,0,0,0,1,0.34,0.3333,0.34,0.1642,registered,130
26/2/2022,1,1,2,20,0,0,0,1,0.32,0.3182,0.42,0.1642,registered,79
26/2/2022,1,1,2,21,0,0,0,1,0.3,0.303,0.45,0.1343,registered,75
26/2/2022,1,1,2,22,0,0,0,1,0.3,0.2879,0.42,0.2239,registered,68
26/2/2022,1,1,2,23,0,0,0,1,0.26,0.2576,0.56,0.1642,registered,59
27/2/2022,1,1,2,0,0,1,1,1,0.26,0.2424,0.6,0.2537,registered,27
27/2/2022,1,1,2,1,0,1,1,1,0.26,0.2576,0.65,0.2239,registered,6
27/2/2022,1,1,2,2,0,1,1,1,0.26,0.2273,0.7,0.2985,registered,4
27/2/2022,1,1,2,3,0,1,1,1,0.24,0.2424,0.75,0.1642,registered,2
27/2/2022,1,1,2,4,0,1,1,1,0.22,0.2273,0.8,0.1343,registered,1
27/2/2022,1,1,2,5,0,1,1,1,0.22,0.2273,0.8,0.1343,registered,16
27/2/2022,1,1,2,6,0,1,1,1,0.24,0.2273,0.7,0.2537,registered,89
27/2/2022,1,1,2,7,0,1,1,1,0.24,0.2273,0.6,0.2239,registered,278
27/2/2022,1,1,2,8,0,1,1,1,0.24,0.2424,0.6,0,registered,514
27/2/2022,1,1,2,9,0,1,1,1,0.26,0.2576,0.6,0.194,registered,219
27/2/2022,1,1,2,10,0,1,1,1,0.32,0.303,0.45,0.2537,registered,88
27/2/2022,1,1,2,11,0,1,1,1,0.36,0.3333,0.43,0.2537,registered,92
27/2/2022,1,1,2,12,0,1,1,1,0.4,0.4091,0.37,0.2985,registered,164
27/2/2022,1,1,2,13,0,1,1,1,0.4,0.4091,0.43,0.2836,registered,159
27/2/2022,1,1,2,14,0,1,1,1,0.46,0.4545,0.36,0.2836,registered,134
27/2/2022,1,1,2,15,0,1,1,1,0.52,0.5,0.25,0.4179,registered,150
27/2/2022,1,1,2,16,0,1,1,1,0.54,0.5152,0.26,0.4478,registered,266
27/2/2022,1,1,2,17,0,1,1,1,0.54,0.5152,0.24,0.4478,registered,503
27/2/2022,1,1,2,18,0,1,1,1,0.52,0.5,0.27,0.4179,registered,517
27/2/2022,1,1,2,19,0,1,1,1,0.5,0.4848,0.29,0.3881,registered,318
27/2/2022,1,1,2,20,0,1,1,1,0.48,0.4697,0.33,0.3582,registered,208
27/2/2022,1,1,2,21,0,1,1,1,0.46,0.4545,0.36,0.2836,registered,181
27/2/2022,1,1,2,22,0,1,1,1,0.44,0.4394,0.44,0.2537,registered,83
27/2/2022,1,1,2,23,0,1,1,1,0.42,0.4242,0.5,0.1642,registered,50
28/2/2022,1,1,2,0,0,2,1,1,0.42,0.4242,0.54,0.1343,registered,10
28/2/2022,1,1,2,1,0,2,1,1,0.38,0.3939,0.62,0.1642,registered,6
28/2/2022,1,1,2,2,0,2,1,1,0.4,0.4091,0.54,0.1045,registered,2
28/2/2022,1,1,2,3,0,2,1,1,0.4,0.4091,0.32,0.3582,registered,6
28/2/2022,1,1,2,4,0,2,1,1,0.32,0.2879,0.42,0.3582,registered,2
28/2/2022,1,1,2,5,0,2,1,1,0.32,0.2879,0.42,0.3582,registered,20
28/2/2022,1,1,2,6,0,2,1,1,0.3,0.2727,0.45,0.3284,registered,100
28/2/2022,1,1,2,7,0,2,1,1,0.28,0.2576,0.45,0.2985,registered,313
28/2/2022,1,1,2,8,0,2,1,1,0.26,0.2424,0.48,0.2836,registered,543
28/2/2022,1,1,2,9,0,2,1,1,0.28,0.2576,0.45,0.3582,registered,225
28/2/2022,1,1,2,10,0,2,1,1,0.3,0.2727,0.42,0.2985,registered,118
28/2/2022,1,1,2,11,0,2,1,1,0.34,0.3182,0.36,0.2537,registered,155
28/2/2022,1,1,2,12,0,2,1,1,0.36,0.3485,0.34,0.1343,registered,164
28/2/2022,1,1,2,13,0,2,1,1,0.36,0.3636,0.32,0.1045,registered,174
28/2/2022,1,1,2,14,0,2,1,1,0.4,0.4091,0.28,0.1045,registered,121
28/2/2022,1,1,2,15,0,2,1,1,0.42,0.4242,0.26,0.0896,registered,149
28/2/2022,1,1,2,16,0,2,1,1,0.42,0.4242,0.28,0.0896,registered,270
28/2/2022,1,1,2,17,0,2,1,1,0.42,0.4242,0.26,0.0896,registered,497
28/2/2022,1,1,2,18,0,2,1,1,0.42,0.4242,0.28,0.1642,registered,432
28/2/2022,1,1,2,19,0,2,1,1,0.42,0.4242,0.26,0,registered,291
28/2/2022,1,1,2,20,0,2,1,1,0.4,0.4091,0.3,0.1343,registered,202
28/2/2022,1,1,2,21,0,2,1,1,0.34,0.3485,0.46,0.1045,registered,178
28/2/2022,1,1,2,22,0,2,1,1,0.34,0.3485,0.46,0.1045,registered,95
28/2/2022,1,1,2,23,0,2,1,1,0.32,0.303,0.53,0.2239,registered,61
28/2/2022,1,1,2,0,0,3,1,1,0.32,0.3333,0.53,0.1045,registered,30
28/2/2022,1,1,2,1,0,3,1,1,0.32,0.3333,0.49,0.1045,registered,6
28/2/2022,1,1,2,2,0,3,1,1,0.3,0.2879,0.56,0.2239,registered,4
28/2/2022,1,1,2,3,0,3,1,1,0.28,0.303,0.7,0.0896,registered,2
28/2/2022,1,1,2,5,0,3,1,1,0.26,0.2879,0.75,0.0896,registered,29
28/2/2022,1,1,2,6,0,3,1,2,0.28,0.303,0.75,0.0896,registered,100
28/2/2022,1,1,2,7,0,3,1,2,0.26,0.2727,0.81,0.1343,registered,242
28/2/2022,1,1,2,8,0,3,1,2,0.28,0.2879,0.75,0.1045,registered,114
28/2/2022,1,1,2,9,0,3,1,3,0.3,0.303,0.81,0.1642,registered,33
28/2/2022,1,1,2,10,0,3,1,3,0.3,0.303,0.81,0.1642,registered,10
28/2/2022,1,1,2,11,0,3,1,3,0.3,0.2879,0.87,0.194,registered,9
28/2/2022,1,1,2,12,0,3,1,3,0.32,0.303,0.93,0.3284,registered,69
28/2/2022,1,1,2,13,0,3,1,2,0.36,0.3333,0.93,0.3582,registered,72
28/2/2022,1,1,2,14,0,3,1,2,0.36,0.3333,0.93,0.3582,registered,54
28/2/2022,1,1,2,15,0,3,1,2,0.4,0.4091,0.82,0.2836,registered,87
28/2/2022,1,1,2,16,0,3,1,3,0.4,0.4091,0.82,0.2239,registered,162
28/2/2022,1,1,2,17,0,3,1,2,0.4,0.4091,0.87,0.1642,registered,246
28/2/2022,1,1,2,18,0,3,1,3,0.4,0.4091,0.87,0,registered,181
28/2/2022,1,1,2,19,0,3,1,2,0.4,0.4091,0.87,0.1045,registered,102
28/2/2022,1,1,2,20,0,3,1,3,0.42,0.4242,0.88,0.1642,registered,95
28/2/2022,1,1,2,21,0,3,1,3,0.42,0.4242,0.88,0.1642,registered,39
28/2/2022,1,1,2,22,0,3,1,3,0.42,0.4242,0.94,0.2537,registered,53
28/2/2022,1,1,2,23,0,3,1,3,0.42,0.4242,0.94,0.2537,registered,30
03/01/2022,1,1,3,0,0,4,1,2,0.42,0.4242,0.94,0,registered,10
03/01/2022,1,1,3,1,0,4,1,3,0.46,0.4545,0.94,0.1045,registered,12
03/01/2022,1,1,3,2,0,4,1,2,0.46,0.4545,0.94,0.2836,registered,6
03/01/2022,1,1,3,3,0,4,1,1,0.46,0.4545,0.94,0.2239,registered,3
03/01/2022,1,1,3,4,0,4,1,1,0.48,0.4697,0.88,0.194,registered,5
03/01/2022,1,1,3,5,0,4,1,1,0.48,0.4697,0.88,0.1642,registered,18
03/01/2022,1,1,3,6,0,4,1,2,0.42,0.4242,0.94,0,registered,107
03/01/2022,1,1,3,7,0,4,1,2,0.44,0.4394,0.94,0.1343,registered,296
03/01/2022,1,1,3,8,0,4,1,1,0.42,0.4242,0.94,0.1343,registered,579
03/01/2022,1,1,3,9,0,4,1,1,0.46,0.4545,0.77,0.2537,registered,281
03/01/2022,1,1,3,10,0,4,1,1,0.52,0.5,0.55,0.1642,registered,122
03/01/2022,1,1,3,11,0,4,1,1,0.56,0.5303,0.43,0.194,registered,149
03/01/2022,1,1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239,registered,204
03/01/2022,1,1,3,13,0,4,1,1,0.58,0.5455,0.32,0.2537,registered,187
03/01/2022,1,1,3,14,0,4,1,1,0.58,0.5455,0.35,0.2239,registered,174
03/01/2022,1,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537,registered,192
03/01/2022,1,1,3,16,0,4,1,1,0.58,0.5455,0.32,0.2985,registered,323
03/01/2022,1,1,3,17,0,4,1,1,0.56,0.5303,0.35,0.2985,registered,551
03/01/2022,1,1,3,18,0,4,1,1,0.54,0.5152,0.34,0.3582,registered,498
03/01/2022,1,1,3,19,0,4,1,1,0.48,0.4697,0.41,0.3284,registered,317
03/01/2022,1,1,3,20,0,4,1,1,0.44,0.4394,0.44,0.4179,registered,242
03/01/2022,1,1,3,21,0,4,1,1,0.42,0.4242,0.47,0.4627,registered,190
03/01/2022,1,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537,registered,123
03/01/2022,1,1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239,registered,76
03/02/2022,1,1,3,0,0,5,1,1,0.34,0.3333,0.53,0.1642,registered,45
03/02/2022,1,1,3,1,0,5,1,1,0.34,0.3182,0.49,0.2239,registered,18
03/02/2022,1,1,3,2,0,5,1,1,0.34,0.3182,0.53,0.2836,registered,4
03/02/2022,1,1,3,3,0,5,1,1,0.32,0.3182,0.57,0.194,registered,3
03/02/2022,1,1,3,4,0,5,1,1,0.32,0.3485,0.61,0,registered,2
03/02/2022,1,1,3,5,0,5,1,1,0.3,0.3333,0.7,0,registered,24
03/02/2022,1,1,3,6,0,5,1,1,0.3,0.3333,0.7,0,registered,88
03/02/2022,1,1,3,7,0,5,1,1,0.3,0.3333,0.7,0,registered,258
03/02/2022,1,1,3,8,0,5,1,1,0.28,0.303,0.75,0.0896,registered,533
03/02/2022,1,1,3,9,0,5,1,1,0.3,0.3333,0.81,0,registered,299
03/02/2022,1,1,3,10,0,5,1,1,0.36,0.3485,0.5,0.1642,registered,118
03/02/2022,1,1,3,11,0,5,1,1,0.38,0.3939,0.46,0.194,registered,154
03/02/2022,1,1,3,12,0,5,1,1,0.4,0.4091,0.43,0.1642,registered,194
03/02/2022,1,1,3,13,0,5,1,1,0.42,0.4242,0.44,0.2239,registered,191
03/02/2022,1,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836,registered,176
03/02/2022,1,1,3,15,0,5,1,2,0.42,0.4242,0.5,0.2985,registered,73
03/02/2022,1,1,3,16,0,5,1,3,0.4,0.4091,0.58,0.2985,registered,49
03/02/2022,1,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,registered,123
03/02/2022,1,1,3,18,0,5,1,3,0.36,0.3485,0.87,0.194,registered,154
03/02/2022,1,1,3,19,0,5,1,3,0.36,0.3485,0.87,0.194,registered,162
03/02/2022,1,1,3,20,0,5,1,2,0.36,0.3485,0.87,0.194,registered,93
03/02/2022,1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,registered,99
03/02/2022,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0,registered,69
03/02/2022,1,1,3,23,0,5,1,2,0.36,0.3788,0.87,0,registered,19
03/03/2022,1,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,registered,21
03/03/2022,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0,registered,44
03/03/2022,1,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896,registered,34
03/03/2022,1,1,3,3,0,6,0,2,0.36,0.3485,0.93,0.1642,registered,20
03/03/2022,1,1,3,4,0,6,0,2,0.36,0.3485,0.93,0.194,registered,2
03/03/2022,1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,registered,1
03/03/2022,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,registered,6
03/03/2022,1,1,3,7,0,6,0,2,0.36,0.3485,0.93,0.1343,registered,14
03/03/2022,1,1,3,8,0,6,0,3,0.36,0.3788,0.93,0,registered,46
03/03/2022,1,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896,registered,87
03/03/2022,1,1,3,10,0,6,0,2,0.4,0.4091,0.87,0,registered,137
03/03/2022,1,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896,registered,181
03/03/2022,1,1,3,12,0,6,0,2,0.42,0.4242,0.67,0.2537,registered,252
03/03/2022,1,1,3,13,0,6,0,1,0.44,0.4394,0.51,0.2836,registered,252
03/03/2022,1,1,3,14,0,6,0,2,0.46,0.4545,0.44,0.3582,registered,279
03/03/2022,1,1,3,15,0,6,0,1,0.48,0.4697,0.29,0.2985,registered,254
03/03/2022,1,1,3,16,0,6,0,1,0.5,0.4848,0.27,0.2985,registered,300
03/03/2022,1,1,3,17,0,6,0,1,0.5,0.4848,0.23,0.3284,registered,279
03/03/2022,1,1,3,18,0,6,0,1,0.5,0.4848,0.25,0.2537,registered,250
03/03/2022,1,1,3,19,0,6,0,1,0.46,0.4545,0.33,0.1642,registered,191
03/03/2022,1,1,3,20,0,6,0,1,0.44,0.4394,0.3,0.1343,registered,121
03/03/2022,1,1,3,21,0,6,0,1,0.46,0.4545,0.19,0.3284,registered,130
03/03/2022,1,1,3,22,0,6,0,1,0.44,0.4394,0.21,0.1343,registered,115
03/03/2022,1,1,3,23,0,6,0,1,0.42,0.4242,0.24,0,registered,94
03/04/2022,1,1,3,0,0,0,0,2,0.4,0.4091,0.3,0.3582,registered,67
03/04/2022,1,1,3,1,0,0,0,2,0.38,0.3939,0.34,0.194,registered,60
03/04/2022,1,1,3,2,0,0,0,2,0.36,0.3485,0.4,0.1642,registered,66
03/04/2022,1,1,3,3,0,0,0,2,0.36,0.3485,0.43,0.1343,registered,21
03/04/2022,1,1,3,4,0,0,0,2,0.34,0.3333,0.46,0.194,registered,11
03/04/2022,1,1,3,5,0,0,0,2,0.34,0.3182,0.46,0.2239,registered,5
